SentenceId,Phrase,Sentiment
1263,"['janic', 'beard', 'falter', 'recycl', 'aspect', 'implaus', 'sag', 'pace', 'rise', 'courag', 'comed', 'employ']",3
1264,"['movi', 'pad', 'allen', 'jelli', 'belli']",1
1265,"['dazzl', 'dream', 'documentari']",4
1266,"['intellig', 'made', 'lrb', 'beauti', 'edit', 'rrb', 'pictur', 'veri', 'least', 'ha', 'spark', 'life', 'say', 'plenti', 'movi', 'flow', 'hollywood', 'pipelin', 'without', 'hitch']",4
1267,"['unexplor', 'stori', 'opportun', 'punch', 'drunk', 'love', 'may', 'work', 'maker', 'minimalist', 'intent', 'interest', 'exercis', 'talent', 'writer', 'director', 'anderson']",3
1268,"['aspir', 'crack', 'lunaci', 'adventur', 'buckaroo', 'banzai', 'thank', 'astonishingli', 'witless', 'script', 'end', 'like', 'adventur', 'ford', 'fairlan']",1
1269,"['mariah', 'carey', 'give', 'u', 'anoth', 'peek', 'magic', 'saw', 'glitter', 'wisegirl']",3
1270,"['rock', 'solid', 'famili', 'fun', 'gate', 'extrem', 'imagin', 'wane', 'middl']",3
1271,"['clever', 'unflinch', 'comic', 'barb', 'slap', 'small', 'reward', 'comedi', 'take', 'aim', 'contemporari', 'southern', 'adolesc', 'never', 'let']",4
1272,"['scorpion', 'king', 'fun', 'conan', 'barbarian']",3
1273,"['unwilling', 'defin', 'hi', 'hero', 'background', 'motiv']",1
1274,"['colleg', 'stori', 'work', 'even', 'without', 'vulgar', 'sex', 'scene', 'cuss']",3
1275,"['cheesi', 'backdrop', 'ridicul', 'action', 'sequenc', 'mani', 'tire', 'joke', 'men', 'heel']",0
1276,"['disquiet', 'rel', 'gore', 'free', 'allus', 'serial', 'murder', 'fall', 'attempt', 'human', 'subject']",1
1277,"['lame', 'romant', 'comedi', 'unsympathet', 'charact', 'someon', 'would', 'like', 'stupid', 'get', 'involv']",0
1278,"['onc', 'downward', 'spiral', 'come', 'pa', 'auto', 'focu', 'bear', 'typic', 'junki', 'opera']",1
1279,"['book', 'tape', 'market', 'film', 'kid', 'stay', 'pictur', 'would', 'abridg', 'edit']",1
1280,"['wish', 'windtalk', 'faith', 'dramat', 'potenti', 'thi', 'true', 'stori']",2
1281,"['hour', 'half', 'wonder', 'sometim', 'amusedli', 'sometim', 'impati', 'thi', 'strenuous', 'unconvent', 'movi', 'suppos', 'discov', 'answer', 'convent']",1
1282,"['hate', 'lrb', 'madonna', 'rrb', 'within', 'film', 'first', 'five', 'minut', 'lack', 'skill', 'presenc', 'regain', 'ani', 'ground']",1
1283,"['ebulli', 'tunisian', 'film', 'startl', 'transform', 'tradit', 'bound', 'widow', 'drawn', 'exot', 'world', 'belli', 'danc']",3
1284,"['frankenstein', 'mishmash', 'careen', 'dark', 'satir', 'cartoonish', 'slapstick', 'bartlebi', 'perform', 'neither', 'one', 'veri', 'well']",2
1285,"['someth', 'entir', 'convinc', 'quiet', 'american']",2
1286,"['chelsea', 'wall', 'case', 'mani', 'chef', 'fuss', 'weak', 'recip']",1
1287,"['though', 'film', 'partli', 'canada', 'paid', 'full', 'ha', 'clever', 'way', 'captur', 'inner', 'citi', 'life', 'dure', 'reagan', 'year']",3
1288,"['still', 'feel', 'like', 'prison', 'stretch']",1
1289,"['home', 'movi', 'gone', 'haywir', 'pretti', 'enjoy', 'sexual', 'manifesto', 'rather', 'listen', 'old', 'toru', 'amo', 'record']",2
1290,"['ah', 'nuld', 'action', 'hero', 'day', 'might']",1
1291,"['gleefulli', 'thumpingli', 'hyperbol', 'term', 'cover', 'everi', 'clich', 'compendium', 'crass', 'jade', 'movi', 'type', 'phoni', 'baloney', 'movi', 'biz']",2
1292,"['sweetest', 'thing', 'leaf', 'bitter', 'tast']",0
1293,"['setup', 'air', 'leak', 'movi', 'flatten', 'momentum', 'hour', 'go']",2
1294,"['becaus', 'film', 'deliber', 'lack', 'ironi', 'ha', 'genuin', 'dramat', 'impact', 'play', 'like', 'power', '1957', 'drama', 'somehow', 'never', 'seen', 'befor']",4
1295,"['art', 'film']",3
1296,"['satir', 'easi', 'genuin', 'satisfi']",1
1297,"['gem', 'captur', 'unhurri', 'low', 'key', 'style', 'favor', 'mani', 'director', 'iranian', 'new', 'wave']",2
1298,"['lrb', 'rrb', 'real', 'pleasur', 'laid', 'back', 'way']",4
1299,"['aloof', 'lack', 'ani', 'real', 'raw', 'emot', 'fatal', 'film', 'reli', 'person', 'relationship']",0
1300,"['thi', 'cruel', 'misanthrop', 'stuff', 'onli', 'weak', 'claim', 'surreal', 'black', 'comedi']",1
1301,['truth'],3
1302,"['symbol', 'float', 'like', 'butterfli', 'spin', 'styx', 'sting', 'like', 'bee']",2
1303,"['go', 'give', 'margin', 'thumb']",3
1304,"['otherwis', 'mayb']",2
1305,"['path', 'may', 'familiar', 'first', 'time', 'director', 'denzel', 'washington', 'top', 'notch', 'cast', 'manag', 'keep', 'thing', 'interest']",3
1306,"['answer', 'ye', 'mean', 'enjoy', 'new', 'guy']",3
1307,"['throw', 'enough', 'clever', 'unexpect', 'twist', 'make', 'formula', 'feel', 'fresh']",4
1308,"['doe', 'thi', 'well', 'n', 'slightest', 'difficulti', 'accept', 'role']",4
1309,"['premis', 'jason', 'x', 'silli', 'strang', 'believ']",3
1310,"['ya', 'ya', 'everywher', 'forgiv', 'flaw', 'love', 'film']",3
1311,[],3
1312,"['lrb', 'washington', 'rrb', 'strong', 'hand', 'keen', 'eye', 'sweet', 'spirit', 'good', 'tast', 'reflect', 'almost', 'everi', 'scene']",4
1313,"['dumb', 'fun', 'curious', 'adolesc', 'movi', 'thi']",3
1314,"['cold', 'scatter', 'minor', 'report', 'command', 'interest', 'almost', 'sole', 'exercis', 'gorgeou', 'visual']",2
1315,"['nation', 'lampoon', 'van', 'wilder', 'may', 'aim', 'next', 'anim', 'hous', 'close', 'resembl', 'thi', 'year', 'version', 'tomcat']",2
1316,"['well', 'made', 'indieflick', 'need', 'trim', 'chemistri', 'star']",3
1317,"['film', 'truli', 'doe', 'rescu', 'lrb', 'funk', 'brother', 'rrb', 'motown', 'shadow']",2
1318,"['director', 'chri', 'wedg', 'screenwrit', 'michael', 'berg', 'michael', 'j', 'wilson', 'peter', 'ackerman', 'creat', 'episod', 'rival', 'vintag', 'looney', 'tune', 'creativ', 'mayhem', 'brief', 'amount', 'time']",3
1319,"['star', 'help', 'give', 'spark', 'chase', 'ami', 'chang', 'lane', 'fall', 'flat', 'think', 'man', 'cia', 'agent', 'jack', 'ryan', 'thi', 'summer', 'new', 'action', 'film', 'sum', 'fear']",1
1320,"['play', 'iranian', 'parabl', 'open', 'particularli', 'need', 'peopl', 'divers', 'polit', 'perspect', 'get', 'along', 'despit', 'ideolog', 'differ']",3
1321,"['onli', 'one', 'thi', 'kind', 'movi']",2
1322,"['tast', 'fizz']",1
1323,"['control', 'alt', 'delet', 'simon', 'quickli', 'possibl']",0
1324,"['strong', 'filmmak', 'requir', 'clear', 'sens', 'purpos', 'oh', 'import', 'categori', 'four', 'feather', 'come', 'short']",0
1325,"['enrich', 'strong', 'unforc', 'support', 'cast']",4
1326,"['noth', 'overli', 'origin', 'mind', 'solidli', 'entertain']",3
1327,"['best', 'thi', 'grand', 'scale', 'moviemak', 'larger', 'life', 'figur', 'artist', 'ha', 'award', 'mythic', 'statu', 'contemporari', 'cultur']",4
1328,"['funni', 'sick', 'twist', 'sort', 'way']",3
1329,"['fun', 'real', 'howler']",3
1330,"['manipul', 'feminist', 'empower', 'tale', 'thinli', 'pose', 'seriou', 'drama', 'spousal', 'abus']",1
1331,"['semi', 'autobiograph', 'film', 'sloppili', 'written', 'cast', 'believ', 'anyon', 'central', 'creation', 'bugsi', 'cater', 'anyth']",0
1332,['renner'],2
1333,"['violenc', 'movi', 'remark', 'dull', 'onli', 'cain', 'make', 'much', 'impress']",1
1334,"['trade', 'run', 'mill', 'revuls', 'extrem', 'uneas']",2
1335,"['power', 'voic', 'pop', 'cyber', 'cultur', 'feed', 'bjork']",3
1336,"['like', 'mani', 'western', 'action', 'film', 'thi', 'thriller', 'loud', 'thoroughli', 'overbear', 'heartfelt', 'concern', 'north', 'korea', 'recent', 'past', 'south', 'korea', 'futur', 'add', 'much', 'need', 'moral', 'weight']",3
1337,"['actor', 'fantast']",4
1338,"['got', 'familiar', 'bruckheim', 'element', 'schumach', 'doe', 'probabl', 'good', 'job', 'anyon', 'bring', 'hopkin', 'rock', 'collis', 'act', 'style', 'onscreen', 'persona']",3
1339,"['triniti', 'assembl', 'approach', 'endeavor', 'shock', 'lack', 'ironi', 'georg', 'ratliff', 'documentari', 'hell', 'hous', 'reflect', 'earnest', 'make', 'terrifi', 'film']",2
1340,"['becom', 'last', 'thing', 'would', 'expect', 'film', 'thi', 'titl', 'inde', 'ani', 'plympton', 'film', 'bore']",1
1341,"['set', 'world', 'veri', 'veri', 'far', 'one', 'u', 'inhabit']",2
1342,"['call', 'cynic', 'someth', 'aw', 'deadli', 'ani', 'movi', 'life', 'affirm', 'messag']",1
1343,"['problem', 'difficult', 'movi', 'movi', 'ask', 'audienc', 'meet', 'halfway', 'connect', 'dot', 'instead', 'thing', 'spell']",2
1344,"['surround', 'u', 'hyper', 'artifici', 'hayn', 'make', 'u', 'see', 'familiar', 'issu', 'like', 'racism', 'homophobia', 'fresh', 'way']",3
1345,"['though', 'frida', 'easier', 'swallow', 'juli', 'taymor', 'preposter', 'titu', 'eye', 'candi', 'lack', 'consider', 'brio']",1
1346,"['full', 'frontal', 'open', 'today', 'nationwid', 'could', 'almost', 'classifi', 'movi', 'industri', 'satir', 'lack', 'gener', 'inclus', 'genr', 'definit', 'disingenu', 'featur']",1
1347,"['humor', 'recogniz', 'plympton', 'ha', 'actual', 'bother', 'construct', 'real', 'stori', 'thi', 'time']",3
1348,"['drumlin', 'show', 'level', 'young', 'black', 'manhood', 'funni', 'touch', 'smart', 'complic']",4
1349,"['thi', 'movi', 'fill', 'unlik', 'spite', 'idiot', 'whether', 'friendship', 'salvag', 'make', 'differ', 'least']",0
1350,"['thi', 'insuffer', 'movi', 'meant', 'make', 'think', 'existenti', 'suffer']",1
1351,"['thi', 'sensit', 'smart', 'savvi', 'compel', 'come', 'age', 'drama', 'delf', 'passiv', 'aggress', 'psycholog', 'co', 'depend', 'struggl', 'self', 'esteem']",4
1352,"['small', 'moment', 'flashback', 'n', 'add', 'much', 'trite', 'observ', 'human', 'condit']",1
1353,"['beauti', 'observ', 'charact', 'piec']",4
1354,"['though', 'inspir', 'lrb', 'field', 'rrb', 'creativ', 'thought', 'film', 'detriment', 'much', 'cinemat', 'collag', 'polem', 'tract']",2
1355,"['perhap', 'grossest', 'movi', 'ever', 'made']",0
1356,"['doe', 'good', 'job', 'establish', 'time', 'place', 'tell', 'fascin', 'charact', 'stori']",3
1357,"['fact', 'doe', 'n', 'even', 'seem', 'like', 'tri']",0
1358,"['spare', 'yet', 'audaci']",2
1359,"['three', 'excel', 'princip', 'singer', 'youth', 'good', 'look', 'diva', 'tenor', 'richli', 'handsom', 'locat', 'enough', 'make', 'wish', 'jacquot', 'left', 'well', 'enough', 'alon', 'film', 'opera', 'without', 'distort', 'perspect']",2
1360,"['sever', 'scene', 'thi', 'tacki', 'nonsens', 'wist', 'testosteron', 'charg', 'wizardri', 'jerri', 'bruckheim', 'product', 'especi', 'becaus', 'half', 'past', 'dead', 'like', 'rock', 'wal', 'mart', 'budget']",0
1361,"['could', 'n', 'someon', 'take', 'rob', 'schneider', 'switch', 'bodi', 'funni', 'person']",1
1362,"['formuliac', 'fun']",3
1363,"['might', 'accept', 'print', 'page', 'ile', 'book', 'doe', 'translat', 'well', 'screen']",0
1364,"['sight', 'spaceship', 'launch', 'pad', 'duli', 'impress', 'imax', 'dimens', 'shot', 'astronaut', 'float', 'cabin']",3
1365,"['hannib', 'would', 'say', 'ye', 'like', 'old', 'friend', 'dinner']",3
1366,"['william', 'absolut', 'nail', 'sy', 'queasi', 'infatu', 'overal', 'strang']",3
1367,"['paul', 'bettani', 'good', 'ultra', 'violent', 'gangster', 'wannab', 'movi', 'certainli', 'number', '1']",1
1368,"['thi', 'kind', 'movi', 'onli', 'need', 'watch', 'thirti', 'second', 'befor', 'say', 'ah', 'ye', 'bad', 'bad', 'bad', 'movi']",0
1369,"['person', 'rather', 'watch', 'anim', 'planet']",0
1370,"['live', 'appeal', 'last', 'kiss', 'lie', 'eas', 'integr', 'thought', 'pasta', 'fagioli', 'comedi']",4
1371,"['annoy', 'orgi', 'excess', 'exploit', 'ha', 'point', 'go', 'nowher']",0
1372,"['thi', 'deepli', 'spiritu', 'film', 'tap', 'mean', 'consol', 'afterlif', 'commun']",3
1373,"['two', 'sign', 'night', 'shyamalan', 'debut', 'featur', 'suck', 'ha', 'give', 'mystic', 'genr', 'cinema', 'unbreak', 'sign']",0
1374,"['filmmak', 'tri', 'balanc', 'point', 'often', 'incis', 'satir', 'unabash', 'sweet', 'result', 'sometim', 'brace', 'sometim', 'baffl', 'quit', 'often', 'unexpect', 'way', 'touch']",3
1375,"['doe', 'littl', 'elabor', 'conceit', 'set', 'thi', 'blood', 'soak', 'tragedi', 'murder', 'ambit', 'era', 'richard', 'nixon']",2
1376,"['go', 'girl', 'right', 'realiti', 'drain']",1
1377,"['power', 'shanghai', 'ghetto', 'documentari', 'dana', 'janklowicz', 'mann', 'amir', 'mann', 'rest', 'voic', 'men', 'woman', '70', 'live', '1940']",3
1378,"['funni', 'touch']",3
1379,"['noth', 'redeem', 'thi', 'movi']",0
1380,"['spectacular', 'perform', 'ahem', 'hope', 'onli', 'act']",3
1381,"['waterlog', 'script', 'plumb', 'unchart', 'depth', 'stupid', 'incoher', 'sub', 'sophomor', 'sexual', 'banter']",0
1382,"['concentr', 'far', 'much', 'awkward', 'interplay', 'utter', 'lack', 'chemistri', 'chan', 'hewitt']",1
1383,"['stir', 'tribut', 'braveri', 'dedic', 'world', 'report', 'willingli', 'walk', 'nightmar', 'war', 'onli', 'record', 'event', 'poster', 'help', 'u', 'clearli', 'see', 'world', 'make']",4
1384,"['lot', 'like', 'imaginari', 'sport', 'project', 'onto', 'screen', 'loud', 'violent', 'mindless']",1
1385,"['like', 'extrem', 'action', 'pack', 'film', 'hint', 'humor', 'tripl', 'x', 'mark', 'spot']",3
1386,"['simplic', 'way', 'home', 'ha', 'equal', 'thi', 'side', 'aesop']",2
1387,"['onli', 'reason', 'see', 'thi', 'movi', 'case', 'masoch', 'hour', 'half', 'blow']",1
1388,"['film', 'save', 'n', 'kid', 'cute', 'sentiment', 'warmth', 'n', 'fake', 'state', 'sens', 'composit']",3
1389,"['piec', 'film', 'buzz', 'whir', 'veri', 'littl', 'actual', 'click']",1
1390,"['like', 'ani', 'good', 'romanc', 'son', 'bride', 'prof', 'never', 'late', 'learn']",3
1391,"['one', 'funniest', 'motion', 'pictur', 'year', 'also', 'one', 'curious', 'depress']",3
1392,"['film', 'flaw', 'brilliant', 'equal', 'measur']",3
1393,"['imponder', 'stilt', 'self', 'conscious', 'arti', 'movi']",1
1394,"['stori', 'like', 'ravel', 'bolero', 'build', 'crescendo', 'encompass', 'mani', 'path', 'start']",3
1395,"['thi', 'thing', 'virtual', 'unwatch']",0
1396,"['movi', 'doe', 'best', 'work', 'u', 'second', 'help', 'love', 'romanc', 'tragedi', 'fals', 'dawn', 'real', 'dawn', 'comic', 'relief', 'two', 'separ', 'crisi', 'dure', 'marriag', 'ceremoni', 'lush', 'sceneri', 'cotswold']",3
1397,"['concept', 'idea', 'thrill', 'ride']",4
1398,"['thank', 'presenc', 'king', 'also', 'rock']",3
1399,"['n', 'feel', 'least', 'bit', 'asham', 'admit', 'enjoy', 'came', 'expens', 'see', 'justic', 'serv', 'even', 'dish', 'best', 'serv', 'cold']",3
1400,"['everybodi', 'love', 'david', 'goliath', 'stori', 'thi', 'one', 'told', 'almost', 'entir', 'david', 'point', 'view']",3
1401,"['perform', 'strong', 'though', 'subject', 'matter', 'demand', 'act', 'border', 'hammi', 'time']",3
1402,"['inexperienc', 'director', 'mehta', 'ha', 'much', 'learn']",1
1403,"['ryosuk', 'ha', 'creat', 'wri', 'win', 'languidli', 'pace', 'medit', 'mean', 'valu', 'famili']",2
1404,"['ha', 'caffein', 'sloppi', 'brillianc', 'sparkl', 'idea', 'wish', 'develop', 'care', 'anim', 'energi', 'put', 'duti', 'effort', 'disciplin', 'grade', 'grubber', 'shame']",3
1405,"['veri', 'smart']",1
1406,"['wear', 'heart', 'sleev', 'gaudi', 'hawaiian', 'shirt']",1
1407,"['like', 'skill', 'fisher', 'director', 'us', 'last', 'act', 'reel', 'audienc', 'sinc', 'poignanc', 'hook', 'u', 'complet']",4
1408,"['wild', 'ride', 'eight', 'boarder', 'venic', 'beach', 'wa', 'deserv', 'co', 'winner', 'audienc', 'award', 'documentari', 'sundanc', 'film', 'festiv']",4
1409,"['2002', 'film', 'doe', 'n', 'realli', 'believ', 'break', 'mood', 'absurdli', 'inappropri', 'comedi', 'scene']",0
1410,"['birot', 'creat', 'drama', 'well', 'defin', 'sens', 'place', 'age', '15', 'year', 'old', 'torment', 'angst', 'becom', 'almost', 'operat', 'u', 'charact']",3
1411,"['toward', 'end', 'sum', 'fear', 'morph', 'mundan', '70', 'disast', 'flick']",1
1412,"['20th', 'outing', 'show', 'lot', 'stamen', 'vital', 'get', 'thi', 'madonna', 'cameo', 'doe', 'n', 'suck']",3
1413,"['product', 'design', 'score', 'choreographi', 'simpli', 'intox']",4
1414,"['almost', 'first', 'two', 'third', 'martin', 'scorses', '168', 'minut', 'gang', 'new', 'york', 'wa', 'entranc']",3
1415,"['brutal', 'dri', 'satir', 'middl', 'american', 'numb']",1
1416,"['perfectli', 'accept', 'perfectli', 'bland', 'compet', 'act', 'mean', 'scari', 'horror', 'movi']",2
1417,"['tast', 'littl', 'revis', 'work', 'wonder', 'enhanc', 'cultur', 'econom', 'subtext', 'bring', 'richer', 'mean', 'stori', 'moral']",3
1418,"['diesel', 'n', 'actor', 'save']",1
1419,"['wendigo', 'want', 'monster', 'movi', 'art', 'hous', 'crowd', 'fall', 'trap', 'pretent', 'almost', 'everi', 'time']",0
1420,"['noth', 'short', 'wonder', 'ten', 'year', 'old', 'femal', 'protagonist', 'steadfast', 'refus', 'set', 'dualist', 'battl', 'good', 'evil']",4
1421,"['drumlin', 'mere', 'suggest', 'albeit', 'visual', 'compel', 'one', 'fulli', 'realiz', 'stori']",3
1422,"['lesser', 'talent', 'high', 'crime', 'would', 'entertain', 'forgett']",2
1423,"['histori', 'fascin', 'action', 'dazzl']",4
1424,"['could', 'n', 'help', 'feel', 'wast', 'potenti', 'thi', 'slapstick', 'comedi']",1
1425,"['road', 'perdit', 'love', 'strang', 'excel']",3
1426,"['demeo', 'without', 'talent', 'need', 'better', 'materi']",2
1427,"['puportedli', 'base', 'true', 'event', 'convolut', 'languag', 'suggest', 'imposs', 'claim', 'base', 'true', 'stori', 'straight', 'face']",1
1428,"['grip', 'handsom', 'execut', 'lrb', 'rrb', 'n', 'much', 'k', '19', 'uniqu', 'memor']",2
1429,"['like', 'origin', 'short', 'stori', 'thi', 'movi', 'even', 'hour', 'twenti', 'minut', 'long', 'go', 'nowher']",0
1430,"['artsploit', 'movi', 'much', 'exploit', 'littl', 'art']",0
1431,"['sour', 'littl', 'movi', 'core', 'explor', 'empti', 'underlay', 'relentless', 'gaieti', '1920', 'film', 'end', 'ha', 'wa']",0
1432,"['check', 'brain', 'secret', 'agent', 'decod', 'ring', 'door', 'becaus', 'n', 'want', 'think', 'much', 'go']",1
1433,"['talki', 'n', 'necessarili', 'bad', 'dialogu', 'frequent', 'miss', 'mark']",1
1434,"['pianist', 'film', 'roman', 'polanski', 'may', 'born', 'make']",3
1435,"['funni', 'human', 'realli', 'pretti', 'damn', 'wonder', 'onc']",3
1436,"['first', 'tunisian', 'film', 'ever', 'seen', 'also', 'probabl', 'good', 'heart', 'yet', 'sensual', 'entertain', 'like', 'see', 'year']",4
1437,"['shot', 'child', 'smile', 'camera', 'typic', 'documentari', 'footag', 'hurt', 'overal', 'impact', 'film']",2
1438,"['like', 'pack', 'dynamit', 'stick', 'built', 'controversi']",1
1439,"['ala', 'anoth', 'breathless', 'movi']",2
1440,"['lrb', 'reach', 'rrb', 'wholli', 'believ', 'heart', 'wrench', 'depth', 'despair']",3
1441,"['n', 'well', 'skip', 'anoth', 'review']",2
1442,"['opinion', 'analyz', 'funni', 'entertain', 'analyz', 'thi', 'respect', 'sequel']",2
1443,"['gener', 'bloodbath', 'often', 'becom', 'laughabl', 'unbear', 'n', 'mere', 'offens']",0
1444,"['classifi', 'one', 'altern', 'realiti', 'movi', 'except', 'would', 'work', 'much', 'better', 'deal', 'onli', 'one', 'realiti']",1
1445,"['thi', 'wretchedli', 'unfunni', 'wannab', 'comedi', 'inan', 'aw', 'doubt', 'worst', 'movi', 'seen', 'thi', 'summer']",1
1446,"['entir', 'suspens', 'extrem', 'well', 'pace', 'ultim', 'dare', 'say', 'entertain']",4
1447,"['red', 'dragon', 'entertain']",4
1448,"['quit', 'offer', 'pierc', 'domest', 'drama', 'spike', 'sli', 'humor']",3
1449,"['wind', 'move', 'mani', 'direct', 'search', 'lrb', 'vainli', 'think', 'rrb', 'someth', 'fresh', 'say']",1
1450,"['improv', 'feebl', 'exampl', 'big', 'screen', 'poke', 'mania', 'preced']",3
1451,"['fear', 'permeat', 'whole', 'stortel', 'todd', 'solondz', 'oftentim', 'funni', 'yet', 'ultim', 'cowardli', 'autocritiqu']",3
1452,"['film', 'director', 'labut', 'continu', 'improv']",3
1453,"['dull', 'road', 'trip', 'movi', 'surprisingli', 'short', 'adventur', 'song']",0
1454,"['wo', 'n', 'ani', 'troubl', 'get', 'kid', 'eat', 'veggi']",3
1455,"['may', 'choos', 'interpret', 'film', 'end', 'hope', 'optimist', 'think', 'payn', 'someth', 'darker']",2
1456,"['scott', 'deliv', 'terrif', 'perform', 'thi', 'fascin', 'portrait', 'modern', 'lothario']",4
1457,"['overwrought', 'melodramat', 'bodic', 'ripper']",1
1458,"['steer', 'ha', 'unexpectedli', 'adam', 'streak', 'warm', 'blood', 'empathi', 'hi', 'dispar', 'manhattan', 'denizen', 'especi', 'hole']",2
1459,"['two', 'gener', 'much', 'chemistri', 'iraqi', 'factori', 'pois', 'receiv', 'un', 'inspector']",2
